saleprice,id,half_bath,gr_liv_area,lot_area,neighborhood,overall_qual,fireplace_qu,heating_qc,mas_vnr_area,year_built,porch_space,garage_total,bsmt_total
342643,2381,1,2596,16259,3,9,0.0,5.0,370.0,116,394,97440.0,0.0
125500,1827,0,902,6173,2,5,0.0,3.0,75.0,77,0,22176.0,0.0
150000,1580,0,1495,12890,2,6,3.0,5.0,128.0,99,444,43362.0,0.0
261329,1803,0,1584,10440,2,8,4.0,5.0,0.0,117,256,69498.0,0.0
141000,1132,0,1080,7500,2,7,0.0,5.0,120.0,114,0,0.0,1080.0
153000,1941,0,1647,9532,2,4,2.0,4.0,0.0,63,225,17640.0,1105.0
172500,1742,0,1258,3922,2,7,4.0,5.0,72.0,116,160,75816.0,0.0
153575,2026,0,1396,8730,2,6,0.0,5.0,0.0,25,259,43392.0,0.0
124900,2245,0,1001,6060,1,5,0.0,5.0,0.0,40,282,8640.0,0.0
415298,1691,1,2121,14450,3,9,5.0,5.0,315.0,116,364,85644.0,0.0
119000,725,0,1480,5400,2,6,0.0,5.0,0.0,30,176,6210.0,0.0
227000,1787,0,1588,10000,2,8,4.0,5.0,410.0,116,189,95700.0,0.0
145500,1216,1,1053,10007,2,5,0.0,5.0,54.0,69,0,21528.0,1053.0
61500,2654,0,492,7830,2,3,0.0,3.0,0.0,31,78,6200.0,492.0
192100,2310,0,1851,11727,2,7,3.0,4.0,434.0,79,146,39974.0,0.0
116000,761,1,1403,10320,1,6,0.0,5.0,0.0,25,288,7700.0,698.0
145000,1884,0,1138,10482,2,6,0.0,5.0,63.0,68,224,17952.0,0.0
445000,449,0,2452,15274,3,9,4.0,5.0,724.0,113,116,100118.0,4904.0
150500,856,0,1040,8800,2,5,0.0,3.0,0.0,87,288,42108.0,0.0
175900,11,1,1655,10000,2,6,3.0,4.0,0.0,103,241,45320.0,0.0
167900,389,0,1116,10140,2,6,3.0,5.0,196.0,84,0,44352.0,1116.0
219210,2415,1,1863,14054,2,7,4.0,5.0,0.0,116,117,76560.0,0.0
189000,77,1,1845,11218,2,6,3.0,5.0,0.0,102,739,47124.0,0.0
136500,1238,0,1176,8856,2,5,4.0,3.0,143.0,67,183,19564.0,1176.0
137900,223,0,892,7800,2,5,0.0,5.0,47.0,76,0,31616.0,864.0
85000,723,0,1022,7200,2,5,0.0,3.0,0.0,20,256,18480.0,1022.0
137900,2562,0,2136,10680,2,5,0.0,3.0,44.0,61,30,32208.0,0.0
195500,995,1,1604,9535,2,6,0.0,5.0,0.0,108,182,50976.0,0.0
128000,287,1,1647,6858,2,6,0.0,3.0,0.0,25,202,6480.0,806.0
135000,1152,0,864,8100,2,5,3.0,5.0,0.0,71,132,30240.0,864.0
143195,1449,1,1076,9216,2,5,2.0,3.0,176.0,85,0,54720.0,0.0
79500,1330,0,935,9100,2,5,0.0,3.0,0.0,40,0,30184.0,0.0
192500,1134,1,1663,12774,2,7,0.0,5.0,95.0,113,236,54014.0,0.0
129500,706,1,1328,6000,2,5,0.0,3.0,0.0,60,12,18480.0,0.0
168000,1617,1,1572,10364,2,6,3.0,4.0,0.0,105,40,39165.0,0.0
105000,1339,0,1342,6000,2,6,4.0,5.0,0.0,49,0,11760.0,0.0
143250,1664,1,981,10530,2,6,0.0,3.0,0.0,81,352,51264.0,981.0
144000,1433,1,1099,9525,2,5,0.0,5.0,0.0,105,278,38368.0,0.0
205000,75,1,2110,8880,2,7,2.0,5.0,0.0,104,130,48152.0,948.0
143000,2255,0,1026,8410,2,6,1.0,3.0,0.0,84,193,44352.0,970.0
290000,1170,1,1419,4385,2,9,3.0,5.0,0.0,111,213,65268.0,1419.0
611657,45,1,2364,12919,3,9,4.0,5.0,760.0,119,67,97580.0,2330.0
152000,836,0,1040,12464,2,5,0.0,4.0,0.0,106,168,63360.0,1040.0
191500,8,0,1280,5005,3,8,0.0,5.0,0.0,102,226,51612.0,0.0
317000,1704,1,2473,9591,3,8,4.0,5.0,344.0,114,343,97128.0,0.0
165250,2068,1,1302,6960,2,7,4.0,5.0,0.0,50,126,11200.0,0.0
123000,1488,0,1092,9825,2,5,0.0,3.0,0.0,76,420,20064.0,0.0
185000,1391,0,1188,14175,2,6,3.0,3.0,0.0,66,422,40986.0,988.0
120000,2633,0,1045,7400,2,7,0.0,4.0,0.0,72,0,38016.0,1045.0
158500,1872,0,1093,10738,2,6,2.0,4.0,0.0,76,224,36784.0,1093.0
173000,1138,1,1640,8366,2,6,0.0,5.0,0.0,114,183,59280.0,0.0
101800,1899,0,1224,9842,2,4,0.0,3.0,0.0,72,0,33264.0,0.0
155000,915,0,1135,7200,2,7,0.0,5.0,0.0,46,256,46656.0,560.0
125000,660,0,1078,10230,2,5,0.0,5.0,0.0,35,112,25608.0,0.0
104500,2004,0,968,8626,2,4,0.0,4.0,1.0,66,0,21846.0,0.0
350000,443,1,2224,8834,3,9,4.0,5.0,216.0,114,184,84132.0,1462.0
93500,2627,0,1040,8544,2,3,0.0,4.0,0.0,60,0,23600.0,0.0
193000,1438,1,1790,9179,2,7,0.0,5.0,158.0,109,88,64092.0,873.0
191000,1525,0,2555,11526,2,6,4.0,2.0,0.0,32,431,69216.0,0.0
110000,2644,0,813,5684,2,6,0.0,5.0,0.0,40,113,11340.0,0.0
261500,866,1,1872,11885,2,8,3.0,5.0,108.0,111,282,58941.0,1299.0
128900,620,0,1050,9600,2,5,0.0,4.0,0.0,66,0,22308.0,0.0
584500,2451,1,3500,17242,3,9,3.0,5.0,738.0,103,1166,98777.0,1733.0
111000,2186,0,948,10215,2,4,0.0,5.0,132.0,64,0,15872.0,0.0
90000,2025,0,1316,8550,2,5,0.0,3.0,0.0,36,0,43200.0,0.0
129000,1916,1,2380,18450,2,6,1.0,3.0,113.0,75,265,44700.0,0.0
224000,1542,0,1640,14778,2,6,4.0,5.0,72.0,64,324,95172.0,1296.0
165000,1163,1,1200,3180,2,6,0.0,5.0,0.0,115,166,55200.0,600.0
122000,205,0,1324,3068,2,6,0.0,5.0,0.0,30,112,5400.0,0.0
485000,423,1,3140,13518,3,9,4.0,5.0,860.0,118,222,97580.0,0.0
220000,2687,0,2486,33120,2,6,4.0,3.0,0.0,72,0,41472.0,0.0
215700,1436,1,1771,13142,2,6,0.0,5.0,128.0,107,96,64200.0,864.0
280000,444,0,1836,11362,3,8,4.0,5.0,42.0,114,310,98268.0,1836.0
284000,1067,0,1575,10845,3,8,3.0,5.0,504.0,113,244,82716.0,1603.0
84500,2290,0,630,1936,1,4,0.0,4.0,0.0,80,0,0.0,630.0
192000,168,0,1395,9760,2,6,3.0,3.0,218.0,73,1010,32120.0,1395.0
105000,2643,0,1004,3960,2,7,1.0,3.0,0.0,40,348,8000.0,0.0
216837,2802,0,1836,9100,2,7,4.0,5.0,0.0,114,153,55176.0,0.0
141500,1224,0,1496,9600,2,5,0.0,3.0,203.0,70,22,31500.0,0.0
130000,1382,0,894,9764,2,5,0.0,5.0,0.0,77,0,34650.0,894.0
124000,853,0,1040,8430,2,5,0.0,3.0,136.0,88,0,0.0,0.0
150909,2237,0,1828,9060,1,5,0.0,5.0,0.0,33,386,0.0,0.0
139500,2585,0,1008,12778,2,5,0.0,5.0,0.0,62,154,17360.0,1008.0
79275,2193,0,864,8172,2,4,0.0,3.0,0.0,65,196,55968.0,864.0
265900,2262,0,1484,9037,2,8,4.0,5.0,32.0,116,153,54752.0,0.0
91000,1528,0,790,6292,2,6,0.0,3.0,0.0,40,141,5600.0,0.0
185000,370,1,1934,11900,2,5,3.0,5.0,157.0,87,376,49329.0,1122.0
141000,2629,0,1150,7945,2,5,0.0,5.0,0.0,69,0,20700.0,1150.0
260116,1703,1,2152,16659,3,8,4.0,5.0,0.0,117,368,85176.0,0.0
113000,793,0,672,9340,2,4,0.0,3.0,0.0,51,113,11934.0,672.0
225000,1429,0,1511,11454,2,8,2.0,5.0,302.0,105,210,85155.0,1401.0
113000,648,0,793,8480,2,5,0.0,3.0,0.0,55,0,13200.0,793.0
125200,279,0,1096,6305,2,6,2.0,3.0,0.0,85,0,29920.0,1008.0
319500,1705,1,2100,9709,3,8,4.0,5.0,120.0,117,276,91962.0,918.0
140000,1257,1,1558,10930,2,5,3.0,3.0,0.0,55,0,20736.0,913.0
250764,2894,0,1650,50102,2,6,4.0,3.0,0.0,68,138,35224.0,1632.0
250000,1062,1,2088,8899,3,8,4.0,5.0,108.0,117,124,76752.0,0.0
176000,1729,1,1536,10237,2,6,4.0,5.0,0.0,115,138,46000.0,0.0
174850,1925,0,1721,9736,2,6,3.0,4.0,289.0,67,0,31088.0,0.0
147000,415,1,1548,2364,2,6,3.0,3.0,0.0,88,108,38720.0,0.0
99500,78,0,918,7892,2,6,3.0,3.0,0.0,89,28,23496.0,0.0
398800,428,1,2690,12350,3,9,4.0,5.0,0.0,119,197,102816.0,1365.0
175000,1756,1,1647,7917,2,6,3.0,5.0,0.0,109,40,50140.0,0.0
109500,1280,0,825,7200,2,5,0.0,3.0,0.0,64,0,22400.0,0.0
163500,1928,0,1657,12155,2,6,3.0,4.0,0.0,80,147,38720.0,0.0
100000,2671,0,788,7446,2,4,3.0,3.0,0.0,51,0,0.0,0.0
334000,2501,1,2826,11025,3,8,3.0,5.0,692.0,102,571,90576.0,1334.0
137250,225,0,864,7832,2,5,0.0,5.0,0.0,78,226,22120.0,864.0
320000,2317,1,2462,19378,2,7,4.0,5.0,456.0,115,539,66816.0,1392.0
162000,160,0,1287,9830,2,5,4.0,5.0,0.0,69,563,61632.0,1063.0
222000,100,1,1478,4403,2,7,4.0,5.0,432.0,119,144,57596.0,1470.0
178000,482,1,1342,8174,2,7,3.0,5.0,0.0,113,156,44409.0,698.0
119000,177,0,804,7200,2,5,4.0,3.0,294.0,50,154,12000.0,788.0
169500,1971,0,1812,7590,2,5,3.0,3.0,288.0,72,168,19008.0,0.0
236000,484,1,2256,8795,2,7,3.0,5.0,0.0,110,278,60940.0,0.0
294464,1561,0,1648,3843,2,8,4.0,5.0,186.0,117,368,61425.0,1596.0
206900,992,1,2112,11075,2,6,4.0,3.0,0.0,79,280,45504.0,0.0
233000,73,1,2084,10142,2,7,0.0,5.0,0.0,114,45,70452.0,956.0
108000,2646,0,1032,7741,2,6,0.0,4.0,0.0,34,112,29400.0,0.0
165000,994,1,1470,8139,2,6,3.0,4.0,119.0,105,241,44100.0,0.0
134900,2138,1,1040,8982,2,5,0.0,3.0,0.0,87,0,65076.0,0.0
113000,2013,0,884,6120,2,5,0.0,5.0,0.0,49,136,11760.0,0.0
147900,2126,1,1097,16561,2,5,0.0,5.0,0.0,106,306,25652.0,1097.0
99900,898,0,864,4060,2,5,0.0,5.0,0.0,32,96,0.0,0.0
143000,1048,1,1456,2308,2,6,0.0,4.0,0.0,85,0,39100.0,0.0
114500,2676,0,1176,6240,2,6,4.0,3.0,0.0,44,112,50160.0,0.0
129200,2498,0,941,8789,2,5,1.0,3.0,0.0,77,64,22176.0,0.0
392500,1560,0,1652,5587,2,8,4.0,5.0,186.0,118,368,56876.0,1600.0
266500,296,0,2340,9042,2,7,4.0,5.0,0.0,51,60,12852.0,0.0
177500,354,1,1382,8923,2,7,3.0,4.0,0.0,108,256,42768.0,0.0
139500,970,0,1008,12518,2,5,0.0,4.0,182.0,78,144,29952.0,0.0
170000,884,1,1396,11069,2,6,4.0,5.0,0.0,117,136,51480.0,0.0
224500,1894,1,2154,8800,2,6,4.0,5.0,306.0,74,161,39886.0,0.0
290000,450,1,2400,13262,3,8,4.0,5.0,186.0,113,154,82490.0,0.0
169500,2031,1,1818,7758,1,7,3.0,5.0,600.0,41,184,14640.0,0.0
240000,949,0,1710,12118,2,7,4.0,5.0,108.0,114,328,62700.0,0.0
144000,1907,0,1150,9600,2,5,0.0,5.0,176.0,65,175,18720.0,1078.0
165000,1906,1,1977,9500,2,6,3.0,3.0,272.0,74,52,39960.0,0.0
145000,549,0,1332,7175,2,6,0.0,4.0,0.0,100,60,54200.0,0.0
114000,243,0,1298,11200,2,5,0.0,5.0,0.0,74,144,37296.0,0.0
395000,1697,0,1973,14226,3,8,4.0,4.0,375.0,116,360,103820.0,0.0
105500,2365,1,1092,2760,1,6,0.0,3.0,514.0,83,0,36520.0,0.0
254900,310,1,1916,11050,2,8,3.0,5.0,0.0,108,70,80028.0,1049.0
102000,1961,1,1238,7200,2,5,3.0,2.0,0.0,60,171,21420.0,0.0
230000,849,1,1840,12420,2,7,0.0,5.0,0.0,111,45,69042.0,944.0
137500,2018,1,1513,6120,2,5,0.0,5.0,0.0,30,174,7740.0,0.0
138000,1328,0,1143,7111,2,5,1.0,3.0,0.0,38,265,29376.0,0.0
156500,801,1,1338,19255,2,6,1.0,4.0,100.0,93,0,53568.0,0.0
124500,400,0,864,8120,2,4,0.0,5.0,0.0,80,0,48152.0,0.0
190000,1650,1,1969,11952,2,7,4.0,3.0,0.0,87,276,46458.0,0.0
159895,1084,0,1266,3182,2,7,4.0,5.0,16.0,117,116,45396.0,0.0
189000,1522,1,2601,9842,2,5,0.0,5.0,0.0,31,484,67068.0,0.0
124000,2496,0,912,8020,2,5,0.0,3.0,0.0,74,0,0.0,0.0
121500,220,1,1392,11341,2,5,4.0,3.0,180.0,67,95,35376.0,1392.0
146000,1254,0,1824,12436,2,5,0.0,2.0,0.0,67,0,32912.0,0.0
235000,1443,1,1823,12192,2,7,0.0,5.0,0.0,110,228,68860.0,928.0
300000,2885,0,1646,3842,2,8,4.0,5.0,186.0,114,336,59850.0,1594.0
90500,2920,1,1092,1936,1,4,0.0,4.0,0.0,80,0,0.0,0.0
142600,1197,0,1728,13101,2,5,0.0,3.0,108.0,75,0,55872.0,0.0
227000,848,0,1573,9808,2,7,0.0,5.0,110.0,112,72,60928.0,1573.0
205000,926,1,2480,8145,2,7,4.0,5.0,0.0,50,57,20000.0,0.0
246900,2158,1,1341,17227,2,8,3.0,5.0,158.0,109,324,52538.0,1341.0
89000,1555,0,1361,5280,1,4,0.0,5.0,0.0,5,123,925.0,0.0
64000,278,0,1120,11792,2,4,0.0,5.0,0.0,58,160,31680.0,0.0
170000,2522,0,1226,3876,2,8,3.0,3.0,0.0,88,193,42592.0,1226.0
582933,434,1,2822,13891,3,9,4.0,5.0,424.0,118,414,121380.0,0.0
110500,2683,0,1103,6000,2,6,4.0,4.0,0.0,35,286,37840.0,0.0
110000,2173,0,1179,8240,2,6,0.0,4.0,198.0,70,0,43540.0,0.0
118000,894,0,698,9405,2,5,0.0,5.0,0.0,57,200,0.0,0.0
284000,1066,1,2046,10625,3,7,4.0,5.0,292.0,113,382,98423.0,998.0
171000,1261,1,1716,9247,2,6,4.0,5.0,318.0,72,204,35280.0,0.0
193000,537,1,1812,10628,2,7,0.0,5.0,0.0,114,237,54492.0,0.0
135000,2301,1,1178,11000,2,5,0.0,3.0,0.0,86,132,43172.0,1090.0
167000,2854,1,1636,9399,2,7,4.0,3.0,0.0,29,212,8352.0,0.0
105000,2649,0,864,7200,2,4,0.0,5.0,0.0,60,115,32736.0,0.0
214000,2776,0,1588,10264,2,7,0.0,5.0,183.0,109,187,51448.0,0.0
279000,2403,1,1914,13215,3,8,3.0,5.0,112.0,114,295,85044.0,1420.0
184500,2355,0,1875,10530,2,6,3.0,3.0,248.0,85,76,41225.0,0.0
120000,1983,1,1183,6000,2,3,0.0,5.0,0.0,58,176,28028.0,0.0
171500,547,1,1730,7703,2,6,0.0,5.0,0.0,102,259,53856.0,0.0
164700,1842,1,1250,4251,2,7,0.0,5.0,0.0,116,54,61248.0,0.0
209000,2748,1,2559,12128,2,6,3.0,5.0,232.0,99,413,50094.0,0.0
225000,2425,0,1548,3072,2,7,3.0,5.0,18.0,114,163,44232.0,1365.0
81000,2837,0,1184,8410,2,5,0.0,3.0,0.0,20,151,0.0,0.0
336820,2456,1,1670,15218,2,8,4.0,5.0,0.0,116,440,107648.0,1670.0
277000,2114,1,2062,14364,2,7,4.0,5.0,128.0,98,269,44492.0,1157.0
117600,1890,0,894,8680,2,5,0.0,3.0,0.0,70,0,23400.0,0.0
140000,621,1,1668,9600,2,6,0.0,5.0,0.0,60,0,16260.0,0.0
395039,1427,1,1766,11778,2,9,4.0,5.0,402.0,118,252,103132.0,1751.0
181755,1728,0,1496,15810,2,6,0.0,5.0,0.0,117,100,66924.0,0.0
186800,2472,0,1400,11024,2,7,0.0,5.0,118.0,115,199,70380.0,0.0
177500,610,1,2140,8970,2,5,3.0,3.0,0.0,75,304,41175.0,0.0
64500,1950,0,968,10800,2,4,0.0,3.0,0.0,37,0,8208.0,0.0
260000,94,0,1488,4835,2,7,4.0,5.0,0.0,114,218,57684.0,1488.0
185485,1745,0,1266,3710,2,7,4.0,5.0,16.0,117,116,45396.0,0.0
105000,744,0,875,6120,2,5,0.0,3.0,0.0,41,48,7380.0,715.0
187000,1859,1,1855,9600,2,6,3.0,5.0,360.0,86,213,44032.0,0.0
202500,2343,0,1621,14145,2,7,0.0,5.0,0.0,94,153,41360.0,1208.0
245700,1713,0,1614,9926,3,7,0.0,5.0,210.0,115,138,100970.0,1614.0
128000,1816,1,1266,8012,2,6,3.0,5.0,0.0,90,340,25470.0,0.0
275500,2390,1,2098,10240,3,8,4.0,4.0,178.0,115,244,100970.0,0.0
225000,364,1,1983,10762,2,7,3.0,5.0,344.0,109,0,53410.0,0.0
138000,684,0,1183,8000,2,5,0.0,3.0,0.0,69,0,19872.0,528.0
88000,32,1,1092,1680,1,6,0.0,3.0,381.0,81,0,21384.0,0.0
380000,1698,1,2643,13693,3,9,4.0,5.0,772.0,116,498,80504.0,0.0
256000,1129,0,1660,10625,2,8,4.0,5.0,292.0,117,253,77220.0,0.0
134800,165,0,900,7200,2,5,0.0,3.0,0.0,61,254,66240.0,0.0
121000,935,1,1229,1612,2,6,3.0,3.0,0.0,90,154,41580.0,0.0
227875,1802,0,1761,10207,2,7,0.0,5.0,0.0,117,249,67626.0,0.0
245350,250,0,1694,10475,2,8,0.0,5.0,72.0,118,193,91568.0,0.0
93500,2668,0,1248,5976,2,5,0.0,4.0,0.0,30,386,0.0,0.0
83000,236,0,835,10625,2,5,0.0,2.0,0.0,30,77,10980.0,0.0
240000,2117,1,1953,53107,2,6,2.0,5.0,0.0,102,447,51102.0,1580.0
113000,2029,0,1173,5680,2,5,0.0,3.0,0.0,11,102,7200.0,0.0
155000,636,0,1215,12400,2,6,0.0,3.0,176.0,68,234,20196.0,0.0
142000,1155,0,912,6768,2,6,0.0,4.0,0.0,71,168,20736.0,912.0
119000,739,0,904,6000,2,6,0.0,4.0,0.0,36,105,6480.0,0.0
160000,1608,0,1750,12508,2,6,0.0,5.0,0.0,50,401,41877.0,983.0
193000,1087,1,1593,7415,2,6,3.0,5.0,0.0,114,175,45372.0,839.0
263000,1774,1,2202,11762,3,8,3.0,5.0,309.0,102,209,52734.0,1105.0
164990,2816,0,1310,8767,2,7,4.0,5.0,0.0,115,0,46000.0,0.0
119000,2194,0,948,8190,2,4,3.0,5.0,0.0,64,36,18480.0,948.0
238500,523,0,1448,7500,2,8,4.0,5.0,238.0,116,140,80272.0,0.0
280000,2767,0,1533,70761,2,7,3.0,3.0,0.0,85,254,48960.0,1533.0
193800,1837,0,1565,3784,2,8,0.0,5.0,36.0,116,120,55216.0,1511.0
129900,2284,0,1060,4224,1,5,3.0,3.0,0.0,86,210,49192.0,1040.0
145000,1434,0,990,9245,2,5,0.0,5.0,0.0,104,0,71232.0,0.0
275000,2794,0,1787,14781,2,8,3.0,5.0,178.0,111,348,83028.0,0.0
81400,2625,0,1040,8544,2,3,0.0,2.0,0.0,60,0,24000.0,0.0
125000,794,0,1089,7440,2,5,4.0,3.0,0.0,64,328,16128.0,1089.0
80000,708,0,861,7404,2,4,0.0,3.0,0.0,30,128,8640.0,0.0
104000,286,0,1296,4853,2,5,4.0,2.0,203.0,34,36,23140.0,0.0
260400,62,0,1720,10593,3,7,3.0,5.0,338.0,106,450,55862.0,1720.0
176000,1647,1,1479,12090,2,7,3.0,5.0,306.0,91,239,44044.0,0.0
123000,2054,0,1040,11677,2,5,0.0,3.0,442.0,76,90,20064.0,1040.0
291000,1102,1,2172,11000,3,9,3.0,5.0,295.0,110,315,75570.0,0.0
132000,654,0,972,8000,2,6,4.0,5.0,0.0,58,0,13920.0,972.0
176000,1089,1,1456,8029,2,6,0.0,5.0,0.0,115,124,46000.0,0.0
177625,604,0,1728,13495,2,5,4.0,2.0,70.0,66,99,38016.0,1048.0
104900,2838,0,1221,9738,2,5,0.0,4.0,0.0,34,236,29400.0,784.0
196000,2777,1,1749,9272,2,7,0.0,5.0,0.0,109,225,56135.0,0.0
280000,1723,0,1577,7841,3,9,4.0,5.0,394.0,115,242,64860.0,1577.0
168500,349,1,1474,8530,2,7,3.0,4.0,22.0,105,192,42000.0,0.0
170000,2313,1,1671,13041,2,6,3.0,4.0,0.0,105,84,44415.0,0.0
130000,2279,0,2034,43500,2,3,0.0,5.0,0.0,63,749,65583.0,0.0
150000,1346,0,2009,6240,2,7,4.0,3.0,0.0,49,20,19600.0,0.0
145000,2770,1,1100,13015,2,5,0.0,5.0,0.0,106,0,48972.0,0.0
188000,2923,0,1728,9297,2,5,0.0,3.0,0.0,86,0,48160.0,3456.0
169000,1619,1,1600,8773,2,6,3.0,4.0,0.0,107,138,49220.0,0.0
155000,2178,1,1125,8536,2,5,0.0,4.0,0.0,116,144,50310.0,0.0
196000,1160,0,1391,4282,2,7,0.0,5.0,0.0,114,314,60420.0,0.0
219500,1755,1,1995,8740,2,7,4.0,5.0,0.0,112,312,48720.0,0.0
170440,2412,1,1456,10237,2,6,4.0,5.0,0.0,115,24,44850.0,0.0
159500,889,1,1426,7950,2,6,0.0,3.0,140.0,87,252,38280.0,0.0
174000,1186,0,1682,10400,2,7,4.0,4.0,288.0,80,98,42400.0,0.0
167000,1613,0,1277,10628,2,7,1.0,3.0,0.0,80,176,42080.0,1277.0
148500,411,1,1456,2280,2,6,3.0,3.0,0.0,86,87,37840.0,0.0
147983,810,0,2228,7018,2,5,0.0,3.0,0.0,89,73,64080.0,0.0
120000,548,1,1217,10762,2,6,3.0,3.0,0.0,90,28,25920.0,0.0
157000,2179,1,1090,7024,2,5,0.0,4.0,0.0,115,49,51750.0,1090.0
91500,2746,0,1456,7585,2,5,3.0,2.0,0.0,58,0,17920.0,810.0
85000,1486,0,796,8777,2,5,0.0,4.0,0.0,20,492,0.0,0.0
140000,2168,0,1214,9170,2,5,0.0,5.0,0.0,75,184,34575.0,1214.0
127000,2061,0,955,7742,2,5,0.0,5.0,0.0,76,0,29336.0,955.0
207500,1131,1,1728,8791,2,6,0.0,5.0,0.0,113,272,76049.0,0.0
415000,2738,1,3672,19800,2,6,4.0,4.0,0.0,45,796,86108.0,0.0
193000,929,0,1561,13339,2,6,4.0,3.0,132.0,70,268,32410.0,1561.0
174000,362,1,1481,8125,2,6,3.0,4.0,0.0,104,36,35672.0,0.0
152500,652,1,1527,11419,2,7,4.0,5.0,0.0,58,134,23780.0,699.0
183000,1466,1,1640,7226,2,7,0.0,5.0,0.0,113,45,67235.0,0.0
136500,2087,0,1480,11100,2,5,4.0,3.0,0.0,61,68,15433.0,1080.0
231500,1442,1,1792,12435,2,7,3.0,5.0,172.0,111,341,62604.0,0.0
123500,2744,0,1148,6420,2,5,0.0,2.0,0.0,62,0,19096.0,0.0
135500,1511,1,1393,16466,2,5,0.0,3.0,0.0,65,386,19500.0,0.0
133500,2175,0,1044,6285,2,6,2.0,3.0,0.0,86,228,45408.0,960.0
124000,1236,1,1144,9204,2,5,0.0,3.0,0.0,73,88,24192.0,1144.0
280000,2448,1,1924,12011,3,8,3.0,5.0,530.0,108,657,63936.0,1086.0
333168,60,1,2599,14774,3,9,3.0,5.0,165.0,109,698,84911.0,0.0
270000,346,1,2283,11792,2,8,4.0,5.0,188.0,113,166,71416.0,0.0
128500,678,0,1133,8064,2,6,0.0,4.0,0.0,60,231,89100.0,0.0
172000,2481,0,1398,7175,2,6,0.0,4.0,0.0,100,46,54200.0,1398.0
130000,2729,0,810,10820,2,5,0.0,5.0,153.0,81,0,47808.0,782.0
196000,453,0,1306,5381,3,6,4.0,5.0,135.0,115,233,71760.0,1306.0
87000,2234,0,803,5000,1,5,0.0,1.0,0.0,51,244,18360.0,0.0
128250,2007,0,1435,8674,2,5,0.0,3.0,0.0,60,33,18480.0,910.0
210000,20,0,2073,13175,2,6,3.0,3.0,119.0,88,349,44000.0,1542.0
220000,2217,1,1991,11275,2,6,4.0,3.0,480.0,42,19,37584.0,0.0
128000,232,0,1067,9600,2,4,0.0,3.0,0.0,60,290,46216.0,0.0
135000,1982,0,1174,9000,2,5,4.0,5.0,0.0,10,182,63360.0,0.0
228500,1570,0,1689,9990,2,4,3.0,4.0,0.0,101,548,43632.0,1680.0
134000,195,0,1132,6000,2,6,0.0,3.0,0.0,49,128,11760.0,608.0
157500,2307,0,1024,10533,2,6,3.0,3.0,244.0,66,280,20658.0,1008.0
263550,504,1,2232,11692,3,8,3.0,5.0,372.0,103,338,64169.0,1173.0
182900,1644,0,1440,12546,2,6,3.0,5.0,310.0,91,99,42497.0,0.0
222000,939,0,1680,21695,2,6,4.0,5.0,260.0,98,518,52920.0,880.0
146000,1591,0,1092,9278,2,5,0.0,5.0,0.0,117,52,0.0,0.0
153500,2001,0,1559,8100,2,5,0.0,4.0,0.0,58,346,47096.0,1559.0
315000,2379,0,1980,16737,3,9,4.0,5.0,66.0,114,239,87780.0,1980.0
315000,1100,1,2630,9200,3,8,3.0,4.0,473.0,108,66,75168.0,1470.0
257000,1118,0,1861,9801,2,8,4.0,5.0,156.0,117,204,99567.0,0.0
173000,1593,0,1200,14137,2,4,0.0,4.0,98.0,74,290,62900.0,1200.0
169000,2338,0,2320,14762,2,5,3.0,4.0,0.0,58,264,59808.0,0.0
382500,458,1,2200,15262,3,8,4.0,5.0,470.0,113,263,77405.0,2200.0
230000,1454,0,1795,9742,2,8,4.0,5.0,281.0,112,330,59808.0,0.0
153000,641,0,1297,8532,2,5,3.0,4.0,650.0,64,0,31872.0,0.0
123000,644,0,1319,10634,2,5,0.0,3.0,0.0,63,66,17010.0,608.0
207000,840,0,1463,14753,2,7,0.0,5.0,0.0,108,81,58212.0,1463.0
295000,1307,0,3493,18386,2,7,5.0,5.0,0.0,-10,302,98310.0,0.0
149000,1809,0,1094,12450,2,5,0.0,5.0,126.0,113,0,65664.0,1094.0
216500,56,1,1960,7851,2,6,3.0,5.0,0.0,112,336,49280.0,860.0
112000,1905,0,808,5175,2,5,0.0,5.0,0.0,68,143,22484.0,0.0
134500,2060,0,943,8398,2,5,0.0,3.0,323.0,77,132,43296.0,943.0
187687,1085,0,1246,3710,2,7,4.0,5.0,20.0,117,124,50076.0,0.0
68400,305,0,1128,7500,1,4,0.0,3.0,0.0,30,194,47520.0,0.0
143500,671,0,951,8010,2,6,0.0,4.0,0.0,68,42,45600.0,951.0
275000,833,0,1644,12800,2,7,3.0,4.0,145.0,99,476,56331.0,1518.0
171000,2891,0,1959,11070,2,7,0.0,4.0,70.0,98,0,75834.0,0.0
244000,486,1,2054,12224,2,6,3.0,5.0,40.0,110,72,42900.0,992.0
130000,334,0,874,6953,2,5,0.0,5.0,0.0,81,0,28512.0,0.0
253000,1804,0,1685,11824,2,8,4.0,5.0,298.0,116,175,76328.0,0.0
52500,2690,0,693,4118,2,4,0.0,2.0,0.0,51,20,0.0,0.0
185000,299,0,1034,3907,2,8,3.0,4.0,0.0,99,177,59202.0,982.0
167800,466,1,1490,8918,2,6,4.0,5.0,0.0,115,56,45080.0,0.0
274900,440,0,1713,9591,3,8,4.0,5.0,262.0,114,196,97584.0,1713.0
187500,378,0,1472,14115,2,7,3.0,3.0,225.0,90,281,52920.0,1372.0
